#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
k141_2333_70         -          TIGR00021            TIGR00021    6.7e-85  280.7   0.4   7.6e-85  280.5   0.4   1.0   1   0   0   1   1   1   1 # 66239 # 66910 # 1 # ID=145_70;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.438
k141_880_2           -          TIGR00037            TIGR00037    5.8e-57  187.9   1.9   6.4e-57  187.8   1.9   1.0   1   0   0   1   1   1   1 # 612 # 1001 # -1 # ID=46_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.405
k141_1509_15         -          TIGR00042            TIGR00042    8.1e-64  211.2   0.0   9.1e-64  211.0   0.0   1.0   1   0   0   1   1   1   1 # 12676 # 13254 # 1 # ID=86_15;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.439
k141_825_2           -          TIGR00064            TIGR00064   3.4e-103  341.5  10.8  3.4e-103  341.5  10.8   2.0   2   0   0   2   2   1   1 # 211 # 1359 # 1 # ID=41_2;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.404
k141_479_2           -          TIGR00065            TIGR00065   2.8e-136  451.2   7.8  3.7e-136  450.8   7.8   1.0   1   0   0   1   1   1   1 # 455 # 1603 # -1 # ID=20_2;partial=00;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.424
k141_1336_1          -          TIGR00111            TIGR00111    3.3e-72  240.5   0.1   3.6e-72  240.3   0.1   1.0   1   0   0   1   1   1   1 # 3 # 674 # -1 # ID=74_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.426
k141_1316_36         -          TIGR00134            TIGR00134   1.5e-264  875.7  11.3  1.7e-264  875.5  11.3   1.0   1   0   0   1   1   1   1 # 34350 # 36230 # 1 # ID=73_36;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.413
k141_1753_1          -          TIGR00194            TIGR00194   1.4e-190  631.6   2.5  1.6e-190  631.4   2.5   1.0   1   0   0   1   1   1   1 # 231 # 2006 # -1 # ID=101_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.434
k141_2333_19         -          TIGR00240            TIGR00240    2.6e-65  215.6   4.6   2.9e-65  215.4   4.6   1.0   1   0   0   1   1   1   1 # 18161 # 18625 # -1 # ID=145_19;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.409
k141_2333_29         -          TIGR00264            TIGR00264    2.5e-48  159.9   6.1   2.8e-48  159.8   6.1   1.0   1   0   0   1   1   1   1 # 28147 # 28500 # -1 # ID=145_29;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.418
k141_793_10          -          TIGR00270            TIGR00270    1.3e-47  158.2   3.7   1.5e-47  158.0   3.7   1.0   1   0   0   1   1   1   1 # 10430 # 10888 # -1 # ID=39_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.357
k141_1456_47         -          TIGR00279            TIGR00279    7.1e-82  270.0   1.1   7.8e-82  269.8   1.1   1.0   1   0   0   1   1   1   1 # 39268 # 39750 # 1 # ID=82_47;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.416
k141_1106_6          -          TIGR00283            TIGR00283    1.9e-41  137.8   0.0   2.1e-41  137.6   0.0   1.0   1   0   0   1   1   1   1 # 1968 # 2309 # -1 # ID=58_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.450
